mdd_code,model_code,vol_tgt,month,year,dp,segment,zone
RAJR015258,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR015258,S938BB,2,9,2025,128999,Above 100K,Jaipur
RAJR015258,S931BC,3,9,2025,79999,70-100k,Jaipur
RAJR015258,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR015258,S921BB,3,9,2025,63999,40-70k,Jaipur
RAJR015258,A566EH,2,9,2025,43688,40-70k,Jaipur
RAJR015258,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR015258,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR015258,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR015258,A366EK,3,9,2025,33009,30-40k,Jaipur
RAJR015258,A366EJ,6,9,2025,30096,30-40k,Jaipur
RAJR015258,A266BL,1,9,2025,27183,20-30k,Jaipur
RAJR015258,A266BK,2,9,2025,24271,20-30k,Jaipur
RAJR015258,A266BM,1,9,2025,22815,20-30k,Jaipur
RAJR015258,A176BN,4,9,2025,22815,20-30k,Jaipur
RAJR015258,M356BD,2,9,2025,21499,20-30k,Jaipur
RAJR015258,M356BB,1,9,2025,19999,15-20k,Jaipur
RAJR015258,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR015258,A176BM,12,9,2025,19902,15-20k,Jaipur
RAJR015258,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR015258,A176BL,16,9,2025,18446,15-20k,Jaipur
RAJR015258,A166PB,6,9,2025,16989,15-20k,Jaipur
RAJR015258,E176BB,3,9,2025,15999,10-15k,Jaipur
RAJR015258,A066BH,1,9,2025,15048,15-20k,Jaipur
RAJR015258,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJR015258,E166PG,2,9,2025,14999,10-15k,Jaipur
RAJR015258,E176BA,8,9,2025,14499,10-15k,Jaipur
RAJR015258,A066BG,8,9,2025,13591,10-15k,Jaipur
RAJR015258,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJR015258,E166PD,4,9,2025,13499,10-15k,Jaipur
RAJR015258,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR015258,M066BH,1,9,2025,12999,10-15k,Jaipur
RAJR015258,A066BD,6,9,2025,12135,10-15k,Jaipur
RAJR015258,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR015258,M066BG,2,9,2025,11499,10-15k,Jaipur
RAJR015258,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR015258,E066BD,2,9,2025,9999,Less than 10K,Jaipur
RAJR015258,M066BD,3,9,2025,9999,Less than 10K,Jaipur
RAJR015258,A065FD,12,9,2025,9749,Less than 10K,Jaipur
RAJR015258,E145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR015258,M145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR015258,M055FD,2,9,2025,7999,Less than 10K,Jaipur
RAJR015258,X216BE,1,9,2025,24999,TABLET,Jaipur
RAJD018725,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJD018725,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJD018725,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJD018725,S921BB,2,9,2025,63999,40-70k,Jaipur
RAJD018725,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJD018725,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJD018725,A366EK,1,9,2025,33009,30-40k,Jaipur
RAJD018725,A366EJ,2,9,2025,30096,30-40k,Jaipur
RAJD018725,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJD018725,A176BN,2,9,2025,22815,20-30k,Jaipur
RAJD018725,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJD018725,A176BM,3,9,2025,19902,15-20k,Jaipur
RAJD018725,A176BL,4,9,2025,18446,15-20k,Jaipur
RAJD018725,A166PB,1,9,2025,16989,15-20k,Jaipur
RAJD018725,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJD018725,E176BA,2,9,2025,14499,10-15k,Jaipur
RAJD018725,A066BG,2,9,2025,13591,10-15k,Jaipur
RAJD018725,E166PD,1,9,2025,13499,10-15k,Jaipur
RAJD018725,A066BD,1,9,2025,12135,10-15k,Jaipur
RAJD018725,M066BG,1,9,2025,11499,10-15k,Jaipur
RAJD018725,A065FD,1,9,2025,9749,Less than 10K,Jaipur
RAJD018725,X216BE,1,9,2025,24999,TABLET,Jaipur
RAJD018725,A366EJ,1,9,2025,30096,30-40k,Jaipur
RAJD018725,A176BN,1,9,2025,22815,20-30k,Jaipur
RAJD018725,A176BM,1,9,2025,19902,15-20k,Jaipur
RAJD018725,A176BL,2,9,2025,18446,15-20k,Jaipur
RAJD018725,A166PB,1,9,2025,16989,15-20k,Jaipur
RAJR015258,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR015258,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR015258,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR015258,S921BB,2,9,2025,63999,40-70k,Jaipur
RAJR015258,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR015258,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR015258,A366EK,2,9,2025,33009,30-40k,Jaipur
RAJR015258,A366EJ,3,9,2025,30096,30-40k,Jaipur
RAJR015258,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJR015258,A176BN,3,9,2025,22815,20-30k,Jaipur
RAJR015258,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJR015258,A176BM,2,9,2025,19902,15-20k,Jaipur
RAJR015258,A176BL,3,9,2025,18446,15-20k,Jaipur
RAJR015258,A166PB,1,9,2025,16989,15-20k,Jaipur
RAJR015258,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJR015258,E166PG,1,9,2025,14999,10-15k,Jaipur
RAJR015258,E176BA,2,9,2025,14499,10-15k,Jaipur
RAJR015258,A066BG,3,9,2025,13591,10-15k,Jaipur
RAJR015258,E166PD,1,9,2025,13499,10-15k,Jaipur
RAJR015258,A066BD,2,9,2025,12135,10-15k,Jaipur
RAJR015258,M066BG,1,9,2025,11499,10-15k,Jaipur
RAJR015258,A065FD,2,9,2025,9749,Less than 10K,Jaipur
RAJR015258,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR015258,S931BC,2,9,2025,79999,70-100k,Jaipur
RAJR015258,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR015258,S921BB,2,9,2025,63999,40-70k,Jaipur
RAJR015258,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR015258,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR015258,A366EK,1,9,2025,33009,30-40k,Jaipur
RAJR015258,A366EJ,2,9,2025,30096,30-40k,Jaipur
RAJR015258,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJR015258,A176BN,2,9,2025,22815,20-30k,Jaipur
RAJR015258,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJR015258,M356BB,1,9,2025,19999,15-20k,Jaipur
RAJR015258,A176BM,7,9,2025,19902,15-20k,Jaipur
RAJR015258,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR015258,A176BL,10,9,2025,18446,15-20k,Jaipur
RAJR015258,A166PB,4,9,2025,16989,15-20k,Jaipur
RAJR015258,E176BB,2,9,2025,15999,10-15k,Jaipur
RAJR015258,A066BH,1,9,2025,15048,15-20k,Jaipur
RAJR015258,E156BG,2,9,2025,14999,10-15k,Jaipur
RAJR015258,E166PG,3,9,2025,14999,10-15k,Jaipur
RAJR015258,E176BA,14,9,2025,14499,10-15k,Jaipur
RAJR015258,A066BG,15,9,2025,13591,10-15k,Jaipur
RAJR015258,E156BD,2,9,2025,13499,10-15k,Jaipur
RAJR015258,M166PD,1,9,2025,13499,10-15k,Jaipur
RAJR015258,E166PD,8,9,2025,13499,10-15k,Jaipur
RAJR015258,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR015258,M066BH,2,9,2025,12999,10-15k,Jaipur
RAJR015258,A066BD,10,9,2025,12135,10-15k,Jaipur
RAJR015258,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR015258,M066BG,4,9,2025,11499,10-15k,Jaipur
RAJR015258,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR015258,E066BD,2,9,2025,9999,Less than 10K,Jaipur
RAJR015258,M066BD,3,9,2025,9999,Less than 10K,Jaipur
RAJR015258,A065FD,19,9,2025,9749,Less than 10K,Jaipur
RAJR015258,E145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR015258,M145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR015258,M055FD,2,9,2025,7999,Less than 10K,Jaipur
RAJR156,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR156,S938BB,2,9,2025,128999,Above 100K,Jaipur
RAJR156,S931BC,3,9,2025,79999,70-100k,Jaipur
RAJR156,S921BC,3,9,2025,69999,40-70k,Jaipur
RAJR156,S921BB,6,9,2025,63999,40-70k,Jaipur
RAJR156,S721BB,1,9,2025,59999,40-70k,Jaipur
RAJR156,A566EH,4,9,2025,43688,40-70k,Jaipur
RAJR156,A566EG,3,9,2025,40776,40-70k,Jaipur
RAJR156,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR156,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR156,A366EK,6,9,2025,33009,30-40k,Jaipur
RAJR156,A366EJ,10,9,2025,30096,30-40k,Jaipur
RAJR156,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJR156,A266BM,1,9,2025,22815,20-30k,Jaipur
RAJR156,A176BN,4,9,2025,22815,20-30k,Jaipur
RAJR156,M356BD,2,9,2025,21499,20-30k,Jaipur
RAJR156,M356BB,1,9,2025,19999,15-20k,Jaipur
RAJR156,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR156,A176BM,9,9,2025,19902,15-20k,Jaipur
RAJR156,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR156,A176BL,12,9,2025,18446,15-20k,Jaipur
RAJR156,A166PB,5,9,2025,16989,15-20k,Jaipur
RAJR156,E176BB,2,9,2025,15999,10-15k,Jaipur
RAJR156,A066BH,1,9,2025,15048,15-20k,Jaipur
RAJR156,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJR156,E166PG,1,9,2025,14999,10-15k,Jaipur
RAJR156,E176BA,3,9,2025,14499,10-15k,Jaipur
RAJR156,A066BG,3,9,2025,13591,10-15k,Jaipur
RAJR156,E166PD,2,9,2025,13499,10-15k,Jaipur
RAJR156,A066BD,2,9,2025,12135,10-15k,Jaipur
RAJR156,M066BG,1,9,2025,11499,10-15k,Jaipur
RAJR156,X610NA,1,9,2025,46999,TABLET,Jaipur
RAJR156,X216BE,5,9,2025,24999,TABLET,Jaipur
RAJR156,F966BG,1,9,2025,185999,Above 100K,Jaipur
RAJR156,F966BD,3,9,2025,173999,Above 100K,Jaipur
RAJR156,S938BC,2,9,2025,140999,Above 100K,Jaipur
RAJR156,S938BB,8,9,2025,128999,Above 100K,Jaipur
RAJR156,S928BQ,1,9,2025,128999,Above 100K,Jaipur
RAJR156,S931BC,10,9,2025,79999,70-100k,Jaipur
RAJR156,S931BB,1,9,2025,73999,70-100k,Jaipur
RAJR156,S921BC,6,9,2025,69999,40-70k,Jaipur
RAJR156,S731BH,1,9,2025,69999,40-70k,Jaipur
RAJR156,S721BC,1,9,2025,65999,40-70k,Jaipur
RAJR156,S921BB,14,9,2025,63999,40-70k,Jaipur
RAJR156,S721BB,1,9,2025,59999,40-70k,Jaipur
RAJR156,A566EH,9,9,2025,43688,40-70k,Jaipur
RAJR156,A566EG,8,9,2025,40776,40-70k,Jaipur
RAJR156,A566EZ,2,9,2025,37863,30-40k,Jaipur
RAJR156,A366EN,3,9,2025,35921,30-40k,Jaipur
RAJR156,A366EK,12,9,2025,33009,30-40k,Jaipur
RAJR156,E556BD,1,9,2025,32999,30-40k,Jaipur
RAJR156,E566BB,1,9,2025,30999,30-40k,Jaipur
RAJR156,A366EJ,20,9,2025,30096,30-40k,Jaipur
RAJR156,E566BA,2,9,2025,27999,20-30k,Jaipur
RAJR156,M566BA,2,9,2025,27999,20-30k,Jaipur
RAJR156,A266BL,3,9,2025,27183,20-30k,Jaipur
RAJR156,E556BA,1,9,2025,26999,20-30k,Jaipur
RAJR156,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR156,A266BK,7,9,2025,24271,20-30k,Jaipur
RAJR156,A266BM,3,9,2025,22815,20-30k,Jaipur
RAJR156,A176BN,19,9,2025,22815,20-30k,Jaipur
RAJR156,E366BD,1,9,2025,21499.0046,20-30k,Jaipur
RAJR156,M356BD,8,9,2025,21499,20-30k,Jaipur
RAJR156,A166PI,1,9,2025,21358,20-30k,Jaipur
RAJR156,M356BB,4,9,2025,19999,15-20k,Jaipur
RAJR156,E366BB,2,9,2025,19999,15-20k,Jaipur
RAJR156,M366BB,3,9,2025,19999,15-20k,Jaipur
RAJR156,A176BM,55,9,2025,19902,15-20k,Jaipur
RAJR156,A166PH,6,9,2025,18446,15-20k,Jaipur
RAJR156,A176BL,73,9,2025,18446,15-20k,Jaipur
RAJR156,A166PB,29,9,2025,16989,15-20k,Jaipur
RAJR156,E156BH,1,9,2025,16499,15-20k,Jaipur
RAJR156,E176BB,15,9,2025,15999,10-15k,Jaipur
RAJR156,A066BH,4,9,2025,15048,15-20k,Jaipur
RAJR156,E156BG,5,9,2025,14999,10-15k,Jaipur
RAJR156,M156BG,1,9,2025,14999,10-15k,Jaipur
RAJR156,M166PG,1,9,2025,14999,10-15k,Jaipur
RAJR156,E166PG,6,9,2025,14999,10-15k,Jaipur
RAJR156,E176BA,26,9,2025,14499,10-15k,Jaipur
RAJR156,A066BG,27,9,2025,13591,10-15k,Jaipur
RAJR156,E156BD,4,9,2025,13499,10-15k,Jaipur
RAJR156,M166PD,1,9,2025,13499,10-15k,Jaipur
RAJR156,E166PD,14,9,2025,13499,10-15k,Jaipur
RAJR156,E066BH,3,9,2025,12999,10-15k,Jaipur
RAJR156,M066BH,4,9,2025,12999,10-15k,Jaipur
RAJR156,A055FH,1,9,2025,12135,10-15k,Jaipur
RAJR156,A066BD,19,9,2025,12135,10-15k,Jaipur
RAJR156,E066BG,2,9,2025,11499,10-15k,Jaipur
RAJR156,M066BG,7,9,2025,11499,10-15k,Jaipur
RAJR156,A065FG,2,9,2025,11199,10-15k,Jaipur
RAJR156,E066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR156,M066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR156,A065FD,8,9,2025,9749,Less than 10K,Jaipur
RAJR156,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJR156,X610NA,2,9,2025,46999,TABLET,Jaipur
RAJR156,X216BE,9,9,2025,24999,TABLET,Jaipur
RAJR156,X216BA,1,9,2025,22999,TABLET,Jaipur
RAJR156,X135GE,1,9,2025,20999,TABLET,Jaipur
4782323,F966BH,1,9,2025,215999,Above 100K,Jaipur City
4782323,F966BG,2,9,2025,185999,Above 100K,Jaipur City
4782323,F966BI,1,9,2025,185999,Above 100K,Jaipur City
4782323,F956BG,1,9,2025,175999,Above 100K,Jaipur City
4782323,F966BD,21,9,2025,173999,Above 100K,Jaipur City
4782323,F966BE,2,9,2025,173999,Above 100K,Jaipur City
4782323,S938BQ,1,9,2025,164999,Above 100K,Jaipur City
4782323,F946BG,1,9,2025,163999,Above 100K,Jaipur City
4782323,F956BD,3,9,2025,163999,Above 100K,Jaipur City
4782323,F956BE,1,9,2025,163999,Above 100K,Jaipur City
4782323,S938BC,13,9,2025,140999,Above 100K,Jaipur City
4782323,S938BE,2,9,2025,140999,Above 100K,Jaipur City
4782323,S938BB,55,9,2025,128999,Above 100K,Jaipur City
4782323,S938BD,4,9,2025,128999,Above 100K,Jaipur City
4782323,S928BQ,10,9,2025,128999,Above 100K,Jaipur City
4782323,S937BC,2,9,2025,120999,Above 100K,Jaipur City
4782323,F741BE,2,9,2025,120999,Above 100K,Jaipur City
4782323,F766BE,2,9,2025,120999,Above 100K,Jaipur City
4782323,F766BF,1,9,2025,120999,Above 100K,Jaipur City
4782323,S928BC,2,9,2025,118999,Above 100K,Jaipur City
4782323,S936BC,1,9,2025,110999,Above 100K,Jaipur City
4782323,S937BB,2,9,2025,108999,Above 100K,Jaipur City
4782323,F731BE,1,9,2025,108999,Above 100K,Jaipur City
4782323,S918BC,1,9,2025,108999,Above 100K,Jaipur City
4782323,F741BA,2,9,2025,108999,Above 100K,Jaipur City
4782323,F766BA,2,9,2025,108999,Above 100K,Jaipur City
4782323,F766BB,1,9,2025,108999,Above 100K,Jaipur City
4782323,S936BB,1,9,2025,98999,70-100k,Jaipur City
4782323,F761BE,2,9,2025,94999,70-100k,Jaipur City
4782323,S931BQ,2,9,2025,91999,70-100k,Jaipur City
4782323,S931BR,1,9,2025,91999,70-100k,Jaipur City
4782323,F761BA,1,9,2025,88999,70-100k,Jaipur City
4782323,S921BQ,2,9,2025,81999,70-100k,Jaipur City
4782323,S931BC,65,9,2025,79999,70-100k,Jaipur City
4782323,S931BD,2,9,2025,79999,70-100k,Jaipur City
4782323,S931BB,8,9,2025,73999,70-100k,Jaipur City
4782323,S921BC,29,9,2025,69999,40-70k,Jaipur City
4782323,S921BL,1,9,2025,69999,40-70k,Jaipur City
4782323,S731BH,6,9,2025,69999,40-70k,Jaipur City
4782323,S721BC,6,9,2025,65999,40-70k,Jaipur City
4782323,S921BB,68,9,2025,63999,40-70k,Jaipur City
4782323,S731BB,2,9,2025,59999.0038,40-70k,Jaipur City
4782323,S721BB,8,9,2025,59999,40-70k,Jaipur City
4782323,A556EH,1,9,2025,44659,40-70k,Jaipur City
4782323,A566EH,45,9,2025,43688,40-70k,Jaipur City
4782323,A556EG,2,9,2025,41747,40-70k,Jaipur City
4782323,A566EG,37,9,2025,40776,40-70k,Jaipur City
4782323,A546ED,1,9,2025,39805,30-40k,Jaipur City
4782323,A556EZ,2,9,2025,38834,30-40k,Jaipur City
4782323,A546EC,1,9,2025,37863,30-40k,Jaipur City
4782323,A566EZ,12,9,2025,37863,30-40k,Jaipur City
4782323,A366EN,14,9,2025,35921,30-40k,Jaipur City
4782323,A356EK,1,9,2025,33009,30-40k,Jaipur City
4782323,A528BG,1,9,2025,33009,30-40k,Jaipur City
4782323,A366EK,59,9,2025,33009,30-40k,Jaipur City
4782323,E556BD,4,9,2025,32999,30-40k,Jaipur City
4782323,M556BD,3,9,2025,32999,30-40k,Jaipur City
4782323,E546BH,1,9,2025,31999,30-40k,Jaipur City
4782323,E566BB,5,9,2025,30999,30-40k,Jaipur City
4782323,M566BB,3,9,2025,30999,30-40k,Jaipur City
4782323,A356EJ,2,9,2025,30096,30-40k,Jaipur City
4782323,A366EJ,104,9,2025,30096,30-40k,Jaipur City
4782323,G781BG,1,9,2025,29999,20-30k,Jaipur City
4782323,M526BH,1,9,2025,29999,20-30k,Jaipur City
4782323,E556BC,3,9,2025,29999,20-30k,Jaipur City
4782323,M558BC,1,9,2025,29999,20-30k,Jaipur City
4782323,M556BC,2,9,2025,29999,20-30k,Jaipur City
4782323,A256EH,1,9,2025,29125,20-30k,Jaipur City
4782323,E566BA,10,9,2025,27999,20-30k,Jaipur City
4782323,M566BA,8,9,2025,27999,20-30k,Jaipur City
4782323,A266BL,13,9,2025,27183,20-30k,Jaipur City
4782323,E556BA,6,9,2025,26999,20-30k,Jaipur City
4782323,M556BA,1,9,2025,26999,20-30k,Jaipur City
4782323,M558BA,1,9,2025,26999,20-30k,Jaipur City
4782323,A256EG,2,9,2025,26213,20-30k,Jaipur City
4782323,M356BG,8,9,2025,24499,20-30k,Jaipur City
4782323,E366BG,3,9,2025,24499,20-30k,Jaipur City
4782323,M366BG,2,9,2025,24499,20-30k,Jaipur City
4782323,A236EH,2,9,2025,24271,20-30k,Jaipur City
4782323,A266BK,36,9,2025,24271,20-30k,Jaipur City
4782323,A266BM,15,9,2025,22815,20-30k,Jaipur City
4782323,A176BN,91,9,2025,22815,20-30k,Jaipur City
4782323,A236EG,2,9,2025,22329,20-30k,Jaipur City
4782323,A156EQ,2,9,2025,21844,20-30k,Jaipur City
4782323,E366BD,4,9,2025,21499.0046,20-30k,Jaipur City
4782323,M356BD,37,9,2025,21499,20-30k,Jaipur City
4782323,M366BD,3,9,2025,21499,20-30k,Jaipur City
4782323,A166PI,6,9,2025,21358,20-30k,Jaipur City
4782323,E426BG,1,9,2025,20999,20-30k,Jaipur City
4782323,A146BI,1,9,2025,20387,20-30k,Jaipur City
4782323,A235FT,1,9,2025,20387,20-30k,Jaipur City
4782323,M356BB,14,9,2025,19999,15-20k,Jaipur City
4782323,E366BB,9,9,2025,19999,15-20k,Jaipur City
4782323,M366BB,12,9,2025,19999,15-20k,Jaipur City
4782323,A176BM,185,9,2025,19902,15-20k,Jaipur City
4782323,A156EP,3,9,2025,18931,15-20k,Jaipur City
4782323,A235FH,1,9,2025,18931,15-20k,Jaipur City
4782323,A166PH,22,9,2025,18446,15-20k,Jaipur City
4782323,A176BL,246,9,2025,18446,15-20k,Jaipur City
4782323,A156EN,2,9,2025,17475,15-20k,Jaipur City
4782323,A166PB,99,9,2025,16989,15-20k,Jaipur City
4782323,A146BH,1,9,2025,16504,15-20k,Jaipur City
4782323,E156BH,4,9,2025,16499,15-20k,Jaipur City
4782323,M156BH,2,9,2025,16499,15-20k,Jaipur City
4782323,M166PH,2,9,2025,16499,15-20k,Jaipur City
4782323,E166PH,2,9,2025,16499,15-20k,Jaipur City
4782323,A146BD,2,9,2025,16018,15-20k,Jaipur City
4782323,E176BB,50,9,2025,15999,10-15k,Jaipur City
4782323,A127FN,1,9,2025,15048,15-20k,Jaipur City
4782323,A146BG,1,9,2025,15048,15-20k,Jaipur City
4782323,A066BH,13,9,2025,15048,15-20k,Jaipur City
4782323,E156BG,16,9,2025,14999,10-15k,Jaipur City
4782323,M156BG,3,9,2025,14999,10-15k,Jaipur City
4782323,M166PG,3,9,2025,14999,10-15k,Jaipur City
4782323,E166PG,21,9,2025,14999,10-15k,Jaipur City
4782323,A057FH,3,9,2025,14562,10-15k,Jaipur City
4782323,A135FG,1,9,2025,14562,10-15k,Jaipur City
4782323,A145FG,1,9,2025,14562,10-15k,Jaipur City
4782323,E176BA,87,9,2025,14499,10-15k,Jaipur City
4782323,A047FH,1,9,2025,14077,10-15k,Jaipur City
4782323,M136BD,1,9,2025,13999,10-15k,Jaipur City
4782323,A145FD,2,9,2025,13591,10-15k,Jaipur City
4782323,A066BG,92,9,2025,13591,10-15k,Jaipur City
4782323,E156BD,15,9,2025,13499,10-15k,Jaipur City
4782323,M156BD,2,9,2025,13499,10-15k,Jaipur City
4782323,M166PD,5,9,2025,13499,10-15k,Jaipur City
4782323,E166PD,48,9,2025,13499,10-15k,Jaipur City
4782323,E146BH,1,9,2025,13490,10-15k,Jaipur City
4782323,A047FG,2,9,2025,13106,10-15k,Jaipur City
4782323,A057FG,2,9,2025,13106,10-15k,Jaipur City
4782323,E066BH,10,9,2025,12999,10-15k,Jaipur City
4782323,M066BH,14,9,2025,12999,10-15k,Jaipur City
4782323,A045FH,1,9,2025,12620,10-15k,Jaipur City
4782323,M146BG,1,9,2025,12490,10-15k,Jaipur City
4782323,A055FH,2,9,2025,12135,10-15k,Jaipur City
4782323,A066BD,65,9,2025,12135,10-15k,Jaipur City
4782323,M135FP,1,9,2025,11999,10-15k,Jaipur City
4782323,M145FH,1,9,2025,11999,10-15k,Jaipur City
4782323,E146BG,1,9,2025,11990,10-15k,Jaipur City
4782323,A045FG,2,9,2025,11650,10-15k,Jaipur City
4782323,E066BG,8,9,2025,11499,10-15k,Jaipur City
4782323,M066BG,26,9,2025,11499,10-15k,Jaipur City
4782323,A065FG,7,9,2025,11199,10-15k,Jaipur City
4782323,A035FG,1,9,2025,11164,10-15k,Jaipur City
4782323,A037FD,1,9,2025,11164,10-15k,Jaipur City
4782323,A037FG,1,9,2025,11164,10-15k,Jaipur City
4782323,A042FK,1,9,2025,11164,10-15k,Jaipur City
4782323,M115FD,1,9,2025,9999,Less than 10K,Jaipur City
4782323,E066BD,10,9,2025,9999,Less than 10K,Jaipur City
4782323,M066BD,12,9,2025,9999,Less than 10K,Jaipur City
4782323,A065FD,68,9,2025,9749,Less than 10K,Jaipur City
4782323,A035FD,1,9,2025,9708,Less than 10K,Jaipur City
4782323,A042FH,1,9,2025,9708,Less than 10K,Jaipur City
4782323,A055FD,2,9,2025,9708,Less than 10K,Jaipur City
4782323,E145FD,3,9,2025,8999,Less than 10K,Jaipur City
4782323,M145FD,5,9,2025,8999,Less than 10K,Jaipur City
4782323,E055FD,2,9,2025,7999,Less than 10K,Jaipur City
4782323,M055FD,8,9,2025,7999,Less than 10K,Jaipur City
4782323,A032FD,2,9,2025,7766,Less than 10K,Jaipur City
4782323,X926BE,1,9,2025,133999,TABLET,Jaipur City
4782323,X936BA,1,9,2025,124999,TABLET,Jaipur City
4782323,X926BA,1,9,2025,122999,TABLET,Jaipur City
4782323,X920NA,1,9,2025,108999,TABLET,Jaipur City
4782323,X826BA,2,9,2025,104999,TABLET,Jaipur City
4782323,X736BE,1,9,2025,98999,TABLET,Jaipur City
4782323,X730NI,1,9,2025,96999,TABLET,Jaipur City
4782323,X736BA,1,9,2025,93999,TABLET,Jaipur City
4782323,X820NA,1,9,2025,90999,TABLET,Jaipur City
4782323,X730NE,1,9,2025,85999,TABLET,Jaipur City
4782323,X730NA,1,9,2025,80999,TABLET,Jaipur City
4782323,X626BE,1,9,2025,73999,TABLET,Jaipur City
4782323,X710NA,1,9,2025,72999,TABLET,Jaipur City
4782323,X620NE,1,9,2025,65999,TABLET,Jaipur City
4782323,X616BE,1,9,2025,64999,TABLET,Jaipur City
4782323,X626BA,2,9,2025,63999,TABLET,Jaipur City
4782323,X526BE,1,9,2025,61999,TABLET,Jaipur City
4782323,X610NE,3,9,2025,56999,TABLET,Jaipur City
4782323,X620NA,2,9,2025,55999,TABLET,Jaipur City
4782323,X516BE,4,9,2025,55999,TABLET,Jaipur City
4782323,X616BA,1,9,2025,54999,TABLET,Jaipur City
4782323,X526BA,3,9,2025,50999,TABLET,Jaipur City
4782323,X510NE,2,9,2025,47999,TABLET,Jaipur City
4782323,X610NA,22,9,2025,46999,TABLET,Jaipur City
4782323,X406BE,4,9,2025,45999,TABLET,Jaipur City
4782323,X516BA,4,9,2025,44999,TABLET,Jaipur City
4782323,X520NA,2,9,2025,42999,TABLET,Jaipur City
4782323,X400NE,1,9,2025,40999,TABLET,Jaipur City
4782323,X510NA,2,9,2025,36999,TABLET,Jaipur City
4782323,X406BA,4,9,2025,35999,TABLET,Jaipur City
4782323,X216BE,108,9,2025,24999,TABLET,Jaipur City
4782323,X216BA,7,9,2025,22999,TABLET,Jaipur City
4782323,X135GE,9,9,2025,20999,TABLET,Jaipur City
4782323,X210NA,2,9,2025,18999,TABLET,Jaipur City
4782323,X133NE,2,9,2025,17999,TABLET,Jaipur City
4782323,X115NA,7,9,2025,15999,TABLET,Jaipur City
4782323,X135GA,3,9,2025,15999,TABLET,Jaipur City
4782323,X110NA,2,9,2025,12999,TABLET,Jaipur City
4782323,X133NA,2,9,2025,12999,TABLET,Jaipur City
4782323,L705F,8,9,2025,59999,WEARABLE,Jaipur City
4782323,L505F,7,9,2025,50999,WEARABLE,Jaipur City
4782323,L500N,2,9,2025,46999,WEARABLE,Jaipur City
4782323,L335F,5,9,2025,39999,WEARABLE,Jaipur City
4782323,L325F,2,9,2025,36999,WEARABLE,Jaipur City
4782323,L315F,1,9,2025,36999,WEARABLE,Jaipur City
4782323,L330N,2,9,2025,35999,WEARABLE,Jaipur City
4782323,Q500,1,9,2025,34999,WEARABLE,Jaipur City
4782323,L305F,1,9,2025,33999,WEARABLE,Jaipur City
